Regulator	Target
ENSG00000101849	ENSG00000065833
ENSG00000173599	ENSG00000065833
ENSG00000166123	ENSG00000065833
ENSG00000011052	ENSG00000065833
ENSG00000243678	ENSG00000065833
ENSG00000137574	ENSG00000065833
ENSG00000186951	ENSG00000065833
ENSG00000168291	ENSG00000065833
ENSG00000103024	ENSG00000065833
ENSG00000112981	ENSG00000065833
ENSG00000177200	ENSG00000065833
ENSG00000103202	ENSG00000065833
ENSG00000171989	ENSG00000065833
ENSG00000082014	ENSG00000065833
ENSG00000177565	ENSG00000065833
ENSG00000239672	ENSG00000065833
ENSG00000134333	ENSG00000065833
ENSG00000014641	ENSG00000065833
ENSG00000125686	ENSG00000065833
ENSG00000091483	ENSG00000065833
ENSG00000198646	ENSG00000065833
ENSG00000172113	ENSG00000065833
ENSG00000135094	ENSG00000065833
ENSG00000084676	ENSG00000065833
ENSG00000082212	ENSG00000065833
ENSG00000113492	ENSG00000065833
ENSG00000143627	ENSG00000065833
ENSG00000146701	ENSG00000065833
ENSG00000151376	ENSG00000065833
ENSG00000186350	ENSG00000065833
ENSG00000163114	ENSG00000065833
ENSG00000166800	ENSG00000082212
ENSG00000112981	ENSG00000082212
ENSG00000239672	ENSG00000082212
ENSG00000091483	ENSG00000082212
ENSG00000100889	ENSG00000082212
ENSG00000166123	ENSG00000082212
ENSG00000011052	ENSG00000082212
ENSG00000104951	ENSG00000082212
ENSG00000151376	ENSG00000082212
ENSG00000168291	ENSG00000082212
ENSG00000111716	ENSG00000082212
ENSG00000062485	ENSG00000082212
ENSG00000166796	ENSG00000082212
ENSG00000173599	ENSG00000082212
ENSG00000113492	ENSG00000082212
ENSG00000143627	ENSG00000082212
ENSG00000134333	ENSG00000082212
ENSG00000124253	ENSG00000082212
ENSG00000120053	ENSG00000082212
ENSG00000243678	ENSG00000082212
ENSG00000203797	ENSG00000082212
ENSG00000172113	ENSG00000082212
ENSG00000103024	ENSG00000082212
ENSG00000171989	ENSG00000082212
ENSG00000198650	ENSG00000082212
ENSG00000014641	ENSG00000082212
ENSG00000103202	ENSG00000082212
ENSG00000065833	ENSG00000082212
ENSG00000167701	ENSG00000082212
ENSG00000067225	ENSG00000082212
ENSG00000125166	ENSG00000082212
ENSG00000163114	ENSG00000082212
ENSG00000131473	ENSG00000082212
ENSG00000143156	ENSG00000082212
ENSG00000114021	ENSG00000082212
ENSG00000146701	ENSG00000082212
ENSG00000172482	ENSG00000082212
ENSG00000135094	ENSG00000082212
ENSG00000131828	ENSG00000082212
ENSG00000111716	ENSG00000151376
ENSG00000005339	ENSG00000151376
ENSG00000198646	ENSG00000151376
ENSG00000168291	ENSG00000151376
ENSG00000171989	ENSG00000151376
ENSG00000084676	ENSG00000151376
ENSG00000166796	ENSG00000151376
ENSG00000100889	ENSG00000151376
ENSG00000091483	ENSG00000151376
ENSG00000166800	ENSG00000151376
ENSG00000173599	ENSG00000151376
ENSG00000112981	ENSG00000151376
ENSG00000134333	ENSG00000151376
ENSG00000143156	ENSG00000151376
ENSG00000082212	ENSG00000151376
ENSG00000142453	ENSG00000151376
ENSG00000065833	ENSG00000151376
ENSG00000177200	ENSG00000151376
ENSG00000172482	ENSG00000151376
ENSG00000146701	ENSG00000151376
ENSG00000113492	ENSG00000151376
ENSG00000186350	ENSG00000151376
ENSG00000131473	ENSG00000151376
ENSG00000137574	ENSG00000151376
ENSG00000198650	ENSG00000151376
ENSG00000177565	ENSG00000151376
ENSG00000172113	ENSG00000151376
ENSG00000101849	ENSG00000151376
ENSG00000163114	ENSG00000151376
ENSG00000186951	ENSG00000151376
ENSG00000239672	ENSG00000151376
ENSG00000014641	ENSG00000151376
ENSG00000131828	ENSG00000151376
ENSG00000166123	ENSG00000151376
ENSG00000120053	ENSG00000151376
ENSG00000103024	ENSG00000151376
ENSG00000104951	ENSG00000151376
ENSG00000125686	ENSG00000151376
ENSG00000124253	ENSG00000151376
ENSG00000135094	ENSG00000151376
ENSG00000143627	ENSG00000151376
ENSG00000011052	ENSG00000151376
ENSG00000203797	ENSG00000151376
ENSG00000167701	ENSG00000151376
ENSG00000067225	ENSG00000151376
ENSG00000140396	ENSG00000151376
ENSG00000130589	ENSG00000151376
ENSG00000062485	ENSG00000151376
ENSG00000082014	ENSG00000151376
ENSG00000125166	ENSG00000151376
ENSG00000114021	ENSG00000151376
ENSG00000103202	ENSG00000151376
ENSG00000243678	ENSG00000151376
ENSG00000125798	ENSG00000116353
ENSG00000197142	ENSG00000116353
ENSG00000167315	ENSG00000116353
ENSG00000103740	ENSG00000116353
ENSG00000164398	ENSG00000116353
ENSG00000169169	ENSG00000116353
ENSG00000130377	ENSG00000116353
ENSG00000151726	ENSG00000116353
ENSG00000205560	ENSG00000116353
ENSG00000147160	ENSG00000116353
ENSG00000138029	ENSG00000116353
ENSG00000060971	ENSG00000116353
ENSG00000123983	ENSG00000116353
ENSG00000068366	ENSG00000116353
ENSG00000185000	ENSG00000116353
ENSG00000157184	ENSG00000116353
ENSG00000084754	ENSG00000116353
ENSG00000127884	ENSG00000116353
ENSG00000131238	ENSG00000116353
ENSG00000100219	ENSG00000116353
ENSG00000110090	ENSG00000116353
ENSG00000113790	ENSG00000116353
ENSG00000221988	ENSG00000116353
ENSG00000185386	ENSG00000068305
ENSG00000188130	ENSG00000068305
ENSG00000166484	ENSG00000068305
ENSG00000112062	ENSG00000068305
ENSG00000183072	ENSG00000081189
ENSG00000101412	ENSG00000081189
ENSG00000112242	ENSG00000081189
ENSG00000196498	ENSG00000081189
ENSG00000166484	ENSG00000081189
ENSG00000188130	ENSG00000081189
ENSG00000112062	ENSG00000081189
ENSG00000185386	ENSG00000081189
ENSG00000007968	ENSG00000081189
ENSG00000175387	ENSG00000081189
ENSG00000103275	ENSG00000081189
ENSG00000160973	ENSG00000081189
ENSG00000198176	ENSG00000081189
ENSG00000141646	ENSG00000081189
ENSG00000139687	ENSG00000081189
ENSG00000129152	ENSG00000081189
ENSG00000171720	ENSG00000081189
ENSG00000039068	ENSG00000105976
ENSG00000198561	ENSG00000105976
ENSG00000110395	ENSG00000105976
ENSG00000197122	ENSG00000105976
ENSG00000144566	ENSG00000105976
ENSG00000179295	ENSG00000105976
ENSG00000149177	ENSG00000105976
ENSG00000147010	ENSG00000105976
ENSG00000168036	ENSG00000105976
ENSG00000139687	ENSG00000105976
ENSG00000185359	ENSG00000105976
ENSG00000102882	ENSG00000105976
ENSG00000109458	ENSG00000105976
ENSG00000108424	ENSG00000105976
ENSG00000141510	ENSG00000105976
ENSG00000176945	ENSG00000105976
ENSG00000175354	ENSG00000105976
ENSG00000135903	ENSG00000105976
ENSG00000196396	ENSG00000105976
ENSG00000100030	ENSG00000105976
ENSG00000044115	ENSG00000105976
ENSG00000107295	ENSG00000105976
ENSG00000133313	ENSG00000165055
ENSG00000150656	ENSG00000165055
ENSG00000150656	ENSG00000206562
ENSG00000133313	ENSG00000206562
ENSG00000134013	ENSG00000117122
ENSG00000129038	ENSG00000117122
ENSG00000138131	ENSG00000117122
ENSG00000113083	ENSG00000117122
ENSG00000115318	ENSG00000117122
ENSG00000129038	ENSG00000197614
ENSG00000134013	ENSG00000197614
ENSG00000138131	ENSG00000197614
ENSG00000113083	ENSG00000197614
ENSG00000115318	ENSG00000197614
ENSG00000073282	ENSG00000140545
ENSG00000187676	ENSG00000100060
ENSG00000086062	ENSG00000100060
ENSG00000117411	ENSG00000100060
ENSG00000158850	ENSG00000100060
ENSG00000101346	ENSG00000100060
ENSG00000186866	ENSG00000100060
ENSG00000115850	ENSG00000173214
ENSG00000256394	ENSG00000173214
ENSG00000089356	ENSG00000173214
ENSG00000213199	ENSG00000173214
ENSG00000266964	ENSG00000173214
ENSG00000133958	ENSG00000173214
ENSG00000137731	ENSG00000173214
ENSG00000069849	ENSG00000173214
ENSG00000137726	ENSG00000173214
ENSG00000072182	ENSG00000173214
ENSG00000105409	ENSG00000173214
ENSG00000188687	ENSG00000173214
ENSG00000143153	ENSG00000173214
ENSG00000111319	ENSG00000173214
ENSG00000170266	ENSG00000173214
ENSG00000221946	ENSG00000173214
ENSG00000018625	ENSG00000173214
ENSG00000150201	ENSG00000173214
ENSG00000090402	ENSG00000173214
ENSG00000108684	ENSG00000173214
ENSG00000132681	ENSG00000173214
ENSG00000162572	ENSG00000173214
ENSG00000102452	ENSG00000173214
ENSG00000070985	ENSG00000173214
ENSG00000166828	ENSG00000173214
ENSG00000033867	ENSG00000173214
ENSG00000168447	ENSG00000173214
ENSG00000144406	ENSG00000173214
ENSG00000080493	ENSG00000173214
ENSG00000130529	ENSG00000173214
ENSG00000113073	ENSG00000173214
ENSG00000163399	ENSG00000173214
ENSG00000129244	ENSG00000173214
ENSG00000257335	ENSG00000173214
ENSG00000118094	ENSG00000173214
ENSG00000110881	ENSG00000173214
ENSG00000187733	ENSG00000257335
ENSG00000237763	ENSG00000257335
ENSG00000090402	ENSG00000257335
ENSG00000240038	ENSG00000257335
ENSG00000174876	ENSG00000257335
ENSG00000102393	ENSG00000257335
ENSG00000243480	ENSG00000257335
ENSG00000162688	ENSG00000257335
ENSG00000117643	ENSG00000131446
ENSG00000177239	ENSG00000131446
ENSG00000198162	ENSG00000131446
ENSG00000111885	ENSG00000131446
ENSG00000196547	ENSG00000168282
ENSG00000112893	ENSG00000168282
ENSG00000168282	ENSG00000128268
ENSG00000168036	ENSG00000128268
ENSG00000198561	ENSG00000128268
ENSG00000044115	ENSG00000128268
ENSG00000039068	ENSG00000128268
ENSG00000168282	ENSG00000071073
ENSG00000168282	ENSG00000161013
ENSG00000152127	ENSG00000182050
ENSG00000167889	ENSG00000182050
ENSG00000161013	ENSG00000152127
ENSG00000071073	ENSG00000152127
ENSG00000071073	ENSG00000167889
ENSG00000161013	ENSG00000167889
ENSG00000085998	ENSG00000167889
ENSG00000203837	ENSG00000074416
ENSG00000134780	ENSG00000074416
ENSG00000175535	ENSG00000074416
ENSG00000266200	ENSG00000074416
ENSG00000182333	ENSG00000074416
ENSG00000187021	ENSG00000074416
ENSG00000164535	ENSG00000074416
ENSG00000100344	ENSG00000074416
ENSG00000170323	ENSG00000074416
ENSG00000170835	ENSG00000074416
ENSG00000177666	ENSG00000074416
ENSG00000166035	ENSG00000074416
ENSG00000079435	ENSG00000074416
ENSG00000101670	ENSG00000074416
ENSG00000086712	ENSG00000111341
ENSG00000175592	ENSG00000111341
ENSG00000177606	ENSG00000111341
ENSG00000171223	ENSG00000111341
ENSG00000138061	ENSG00000008394
ENSG00000167600	ENSG00000008394
ENSG00000140465	ENSG00000008394
ENSG00000140505	ENSG00000008394
ENSG00000138115	ENSG00000008394
ENSG00000160870	ENSG00000008394
ENSG00000143819	ENSG00000008394
ENSG00000106258	ENSG00000008394
ENSG00000165841	ENSG00000008394
ENSG00000130649	ENSG00000008394
ENSG00000021461	ENSG00000008394
ENSG00000138109	ENSG00000008394
ENSG00000197446	ENSG00000008394
ENSG00000108242	ENSG00000008394
ENSG00000160868	ENSG00000008394
ENSG00000134716	ENSG00000008394
ENSG00000197408	ENSG00000008394
ENSG00000143819	ENSG00000085871
ENSG00000165841	ENSG00000085871
ENSG00000160868	ENSG00000085871
ENSG00000138115	ENSG00000085871
ENSG00000138109	ENSG00000085871
ENSG00000134716	ENSG00000085871
ENSG00000140505	ENSG00000085871
ENSG00000197446	ENSG00000085871
ENSG00000167600	ENSG00000085871
ENSG00000130649	ENSG00000085871
ENSG00000106258	ENSG00000085871
ENSG00000140465	ENSG00000085871
ENSG00000197408	ENSG00000085871
ENSG00000138061	ENSG00000085871
ENSG00000160870	ENSG00000085871
ENSG00000021461	ENSG00000085871
ENSG00000108242	ENSG00000085871
ENSG00000140465	ENSG00000143198
ENSG00000140505	ENSG00000143198
ENSG00000138061	ENSG00000143198
ENSG00000165841	ENSG00000143198
ENSG00000106258	ENSG00000143198
ENSG00000143819	ENSG00000143198
ENSG00000138115	ENSG00000143198
ENSG00000197446	ENSG00000143198
ENSG00000021461	ENSG00000143198
ENSG00000197408	ENSG00000143198
ENSG00000108242	ENSG00000143198
ENSG00000138109	ENSG00000143198
ENSG00000167600	ENSG00000143198
ENSG00000160868	ENSG00000143198
ENSG00000130649	ENSG00000143198
ENSG00000160870	ENSG00000143198
ENSG00000134716	ENSG00000143198
ENSG00000072518	ENSG00000101752
ENSG00000125166	ENSG00000240972
ENSG00000198650	ENSG00000240972
ENSG00000120053	ENSG00000240972
ENSG00000104951	ENSG00000240972
ENSG00000100605	ENSG00000107789
ENSG00000141401	ENSG00000100253
ENSG00000133731	ENSG00000100253
ENSG00000102393	ENSG00000100253
ENSG00000157456	ENSG00000167842
ENSG00000134057	ENSG00000167842
ENSG00000135476	ENSG00000167842
ENSG00000170312	ENSG00000167842
ENSG00000168036	ENSG00000187098
ENSG00000112062	ENSG00000187098
ENSG00000162434	ENSG00000187098
ENSG00000134352	ENSG00000187098
ENSG00000185386	ENSG00000187098
ENSG00000136244	ENSG00000187098
ENSG00000160712	ENSG00000187098
ENSG00000138795	ENSG00000187098
ENSG00000143013	ENSG00000187098
ENSG00000130175	ENSG00000110917
ENSG00000089597	ENSG00000110917
ENSG00000141510	ENSG00000076242
ENSG00000155876	ENSG00000167965
ENSG00000025039	ENSG00000167965
ENSG00000106615	ENSG00000167965
ENSG00000165699	ENSG00000167965
ENSG00000129219	ENSG00000167965
ENSG00000105221	ENSG00000167965
ENSG00000075651	ENSG00000167965
ENSG00000116954	ENSG00000167965
ENSG00000083750	ENSG00000167965
ENSG00000142208	ENSG00000167965
ENSG00000103197	ENSG00000167965
ENSG00000072062	ENSG00000009950
ENSG00000112640	ENSG00000009950
ENSG00000162409	ENSG00000009950
ENSG00000106617	ENSG00000009950
ENSG00000113575	ENSG00000009950
ENSG00000142875	ENSG00000009950
ENSG00000104695	ENSG00000009950
ENSG00000137713	ENSG00000009950
ENSG00000105568	ENSG00000009950
ENSG00000165059	ENSG00000009950
ENSG00000131791	ENSG00000009950
ENSG00000278540	ENSG00000103150
ENSG00000170522	ENSG00000103150
ENSG00000100294	ENSG00000103150
ENSG00000169710	ENSG00000103150
ENSG00000076555	ENSG00000103150
ENSG00000124370	ENSG00000151611
ENSG00000139428	ENSG00000151611
ENSG00000168216	ENSG00000132763
ENSG00000119688	ENSG00000132763
ENSG00000087245	ENSG00000196611
ENSG00000105662	ENSG00000196611
ENSG00000100393	ENSG00000196611
ENSG00000175592	ENSG00000196611
ENSG00000149968	ENSG00000196611
ENSG00000275896	ENSG00000196611
ENSG00000197561	ENSG00000196611
ENSG00000151617	ENSG00000196611
ENSG00000177606	ENSG00000196611
ENSG00000122194	ENSG00000196611
ENSG00000125740	ENSG00000196611
ENSG00000092009	ENSG00000196611
ENSG00000197063	ENSG00000196611
ENSG00000166670	ENSG00000196611
ENSG00000204983	ENSG00000196611
ENSG00000121022	ENSG00000196611
ENSG00000130522	ENSG00000196611
ENSG00000099953	ENSG00000196611
ENSG00000134954	ENSG00000196611
ENSG00000087077	ENSG00000196611
ENSG00000100448	ENSG00000196611
ENSG00000078401	ENSG00000196611
ENSG00000172236	ENSG00000196611
ENSG00000170345	ENSG00000196611
ENSG00000137673	ENSG00000196611
ENSG00000113580	ENSG00000196611
ENSG00000164344	ENSG00000196611
ENSG00000168928	ENSG00000166670
ENSG00000204983	ENSG00000166670
ENSG00000168925	ENSG00000166670
ENSG00000122194	ENSG00000166670
ENSG00000140564	ENSG00000099953
ENSG00000122194	ENSG00000262406
ENSG00000182871	ENSG00000137745
ENSG00000204983	ENSG00000137745
ENSG00000156103	ENSG00000137745
ENSG00000157227	ENSG00000137745
ENSG00000149968	ENSG00000137745
ENSG00000143387	ENSG00000137745
ENSG00000136943	ENSG00000137745
ENSG00000122194	ENSG00000137745
ENSG00000140564	ENSG00000157227
ENSG00000116016	ENSG00000157227
ENSG00000156103	ENSG00000157227
ENSG00000185591	ENSG00000157227
ENSG00000143437	ENSG00000157227
ENSG00000140564	ENSG00000102996
ENSG00000140564	ENSG00000156103
ENSG00000140564	ENSG00000198598
ENSG00000171223	ENSG00000087245
ENSG00000170345	ENSG00000087245
ENSG00000111206	ENSG00000087245
ENSG00000154188	ENSG00000087245
ENSG00000168036	ENSG00000087245
ENSG00000175592	ENSG00000087245
ENSG00000156103	ENSG00000087245
ENSG00000141510	ENSG00000087245
ENSG00000196611	ENSG00000087245
ENSG00000157227	ENSG00000087245
ENSG00000137673	ENSG00000087245
ENSG00000198121	ENSG00000087245
ENSG00000035862	ENSG00000087245
ENSG00000115966	ENSG00000087245
ENSG00000120156	ENSG00000087245
ENSG00000197122	ENSG00000087245
ENSG00000182871	ENSG00000087245
ENSG00000138795	ENSG00000087245
ENSG00000177606	ENSG00000087245
ENSG00000140564	ENSG00000125966
ENSG00000140564	ENSG00000008516
ENSG00000164344	ENSG00000149968
ENSG00000204983	ENSG00000149968
ENSG00000168925	ENSG00000149968
ENSG00000122194	ENSG00000149968
ENSG00000197561	ENSG00000137673
ENSG00000198561	ENSG00000137673
ENSG00000136943	ENSG00000137673
ENSG00000039068	ENSG00000137673
ENSG00000122194	ENSG00000137673
ENSG00000177485	ENSG00000137673
ENSG00000143387	ENSG00000137673
ENSG00000204983	ENSG00000137673
ENSG00000149968	ENSG00000137673
ENSG00000204983	ENSG00000118113
ENSG00000122194	ENSG00000118113
ENSG00000167751	ENSG00000118113
ENSG00000197561	ENSG00000118113
ENSG00000138795	ENSG00000100985
ENSG00000149968	ENSG00000100985
ENSG00000122194	ENSG00000100985
ENSG00000204983	ENSG00000100985
ENSG00000175592	ENSG00000100985
ENSG00000137673	ENSG00000100985
ENSG00000086712	ENSG00000100985
ENSG00000137745	ENSG00000100985
ENSG00000168925	ENSG00000100985
ENSG00000170558	ENSG00000100985
ENSG00000167751	ENSG00000100985
ENSG00000125740	ENSG00000100985
ENSG00000182871	ENSG00000100985
ENSG00000166670	ENSG00000100985
ENSG00000275896	ENSG00000100985
ENSG00000196611	ENSG00000100985
ENSG00000171223	ENSG00000100985
ENSG00000100448	ENSG00000100985
ENSG00000168036	ENSG00000100985
ENSG00000087245	ENSG00000100985
ENSG00000067606	ENSG00000100985
ENSG00000136997	ENSG00000100985
ENSG00000197122	ENSG00000100985
ENSG00000125952	ENSG00000100985
ENSG00000177606	ENSG00000100985
ENSG00000139428	ENSG00000146085
ENSG00000124370	ENSG00000146085
ENSG00000163882	ENSG00000020426
ENSG00000147669	ENSG00000020426
ENSG00000102978	ENSG00000020426
ENSG00000005075	ENSG00000020426
ENSG00000144231	ENSG00000020426
ENSG00000047315	ENSG00000020426
ENSG00000181222	ENSG00000020426
ENSG00000177700	ENSG00000020426
ENSG00000168002	ENSG00000020426
ENSG00000100142	ENSG00000020426
ENSG00000099817	ENSG00000020426
ENSG00000105258	ENSG00000020426
ENSG00000151748	ENSG00000114978
ENSG00000104375	ENSG00000114978
ENSG00000101109	ENSG00000114978
ENSG00000104375	ENSG00000173542
ENSG00000101109	ENSG00000173542
ENSG00000151748	ENSG00000173542
ENSG00000171723	ENSG00000075643
ENSG00000239672	ENSG00000124615
ENSG00000176986	ENSG00000124615
ENSG00000103202	ENSG00000124615
ENSG00000150961	ENSG00000124615
ENSG00000157020	ENSG00000124615
ENSG00000172113	ENSG00000124615
ENSG00000113615	ENSG00000124615
ENSG00000138674	ENSG00000124615
ENSG00000143156	ENSG00000124615
ENSG00000112981	ENSG00000124615
ENSG00000103024	ENSG00000124615
ENSG00000138802	ENSG00000124615
ENSG00000100934	ENSG00000124615
ENSG00000011052	ENSG00000124615
ENSG00000243678	ENSG00000124615
ENSG00000152700	ENSG00000124615
ENSG00000124615	ENSG00000164172
ENSG00000244005	ENSG00000124217
ENSG00000134910	ENSG00000115275
ENSG00000163527	ENSG00000115275
ENSG00000244038	ENSG00000115275
ENSG00000129562	ENSG00000115275
ENSG00000163902	ENSG00000115275
ENSG00000104723	ENSG00000115275
ENSG00000118705	ENSG00000115275
ENSG00000167701	ENSG00000060762
ENSG00000167701	ENSG00000143158
ENSG00000214160	ENSG00000129255
ENSG00000182858	ENSG00000129255
ENSG00000163933	ENSG00000129255
ENSG00000086848	ENSG00000129255
ENSG00000156510	ENSG00000178802
ENSG00000165140	ENSG00000178802
ENSG00000159399	ENSG00000178802
ENSG00000160883	ENSG00000178802
ENSG00000156515	ENSG00000178802
ENSG00000151005	ENSG00000178802
ENSG00000163931	ENSG00000178802
ENSG00000123836	ENSG00000178802
ENSG00000177156	ENSG00000178802
ENSG00000007350	ENSG00000178802
ENSG00000170525	ENSG00000178802
ENSG00000105220	ENSG00000178802
ENSG00000130957	ENSG00000178802
ENSG00000114268	ENSG00000178802
ENSG00000158571	ENSG00000178802
ENSG00000152556	ENSG00000178802
ENSG00000067057	ENSG00000178802
ENSG00000078237	ENSG00000178802
ENSG00000141959	ENSG00000178802
ENSG00000100417	ENSG00000178802
ENSG00000140650	ENSG00000178802
ENSG00000118513	ENSG00000005381
ENSG00000113302	ENSG00000005381
ENSG00000096968	ENSG00000005381
